user_id,average_interval,tweet_count
1034817865956745216,394.0,2
107739700,582.8333333333334,6
1079272081630494720,4.5,2
1112298224193171456,241.5,4
1143914799056576517,8.0,2
1175263749042626560,411.7142857142857,14
1203976716240052224,417.5,2
121456141,456.6666666666667,3
1242173602901807104,45.103896103896105,77
1244241895397552135,1.0,18
1248538206712152067,527.0,9
1251463461084618753,36.18681318681319,91
1257713217146511360,287.6666666666667,3
1286980828447178752,33.15841584158416,101
1287195431529664515,42.327586206896555,116
1287648729256718337,32.8041237113402,97
1307282693231505410,244.25641025641025,39
1354658551092789249,218.96428571428572,28
1363158156575006723,362.85714285714283,7
1386349554124025856,339.3333333333333,3
1403524505775927298,1207.5,2
1421919628536647682,687.0,2
1456291229272993799,128.0,2
146072434,479.85714285714283,7
1480553239036985347,266.6,5
1494738869417246721,389.8333333333333,6
1517349019,129.5,2
1672184269,262.3333333333333,3
173478478,1172.5,4
182856282,369.5,2
2414104003,126.15384615384616,52
2454296588,431.5,6
2467403274,463.6666666666667,3
3011059706,100.0,4
306239569,558.25,8
3092854820,252.71428571428572,14
3135691284,140.33333333333334,9
326550787,418.3333333333333,15
32893785,454.5,8
3543191054,348.55555555555554,9
373687679,2.0,2
3749486778,80.05494505494505,182
4181454012,236.42857142857142,7
4299346993,217.075,80
4513131312,637.3333333333334,9
456376828,71.5,22
4726756874,533.4230769230769,26
701810732216627200,374.0,2
725878906943762433,135.66666666666666,3
788959746678108161,798.7777777777778,18
808019358354026496,80.0,2
825270189264506880,405.7906976744186,43
94800616,294.5,2
98316376,1597.0,3
